pickup_datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
2016-01-05 11:59:00,8.3,46.9,6.1,43.0,86.0,9.3,5.8,,,0,Variable,8.0,5.0,1022.9,30.21,,,,,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
2016-01-05 12:51:00,8.3,46.9,6.1,43.0,86.0,,,,,0,North,11.3,7.0,1021.7,30.17,,,,,0.8,0.03,Light Rain,rain,0,1,0,0,0,0
2016-01-05 13:25:00,8.3,46.9,5.6,42.1,83.0,13.0,8.1,29.6,18.4,160,SSE,16.1,10.0,1022.2,30.19,,,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 13:51:00,8.9,48.0,6.1,43.0,83.0,9.3,5.8,,,0,Variable,16.1,10.0,1021.2,30.16,,,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 14:04:00,8.9,48.0,6.1,43.0,83.0,5.6,3.5,,,0,Variable,16.1,10.0,1021.6,30.17,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 14:51:00,8.9,48.0,5.6,42.1,80.0,9.3,5.8,,,0,Variable,16.1,10.0,1020.8,30.15,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 15:51:00,9.4,48.9,5.0,41.0,74.0,5.6,3.5,,,0,Variable,16.1,10.0,1020.5,30.14,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 16:51:00,8.9,48.0,6.1,43.0,83.0,9.3,5.8,,,0,Variable,11.3,7.0,1020.0,30.12,,,,,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
2016-01-05 16:59:00,8.9,48.0,6.1,43.0,83.0,11.1,6.9,,,100,East,11.3,7.0,1020.5,30.14,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-05 17:49:00,9.0,48.2,7.0,44.6,87.0,11.1,6.9,,,70,ENE,3.2,2.0,1020.2,30.13,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-05 17:51:00,8.9,48.0,7.2,45.0,89.0,9.3,5.8,,,0,Variable,3.2,2.0,1019.6,30.11,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-05 18:09:00,8.9,48.0,7.2,45.0,89.0,9.3,5.8,,,60,ENE,6.4,4.0,1020.2,30.13,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 18:21:00,8.9,48.0,7.8,46.0,93.0,7.4,4.6,,,80,East,3.2,2.0,1020.2,30.13,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 18:35:00,8.9,48.0,7.2,45.0,89.0,13.0,8.1,,,70,ENE,2.8,1.8,1020.2,30.13,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 18:51:00,8.3,46.9,7.2,45.0,93.0,14.8,9.2,,,70,ENE,2.8,1.8,1019.3,30.1,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 19:15:00,8.3,46.9,7.2,45.0,93.0,7.4,4.6,,,0,Variable,3.2,2.0,1019.9,30.12,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 19:29:00,8.3,46.9,7.2,45.0,93.0,18.5,11.5,,,70,ENE,2.4,1.5,1019.9,30.12,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 19:39:00,8.3,46.9,7.2,45.0,93.0,14.8,9.2,,,70,ENE,4.8,3.0,1019.9,30.12,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 19:47:00,8.0,46.4,7.0,44.6,93.0,14.8,9.2,,,60,ENE,4.0,2.5,1020.2,30.13,5.5,41.9,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 19:51:00,8.3,46.9,6.7,44.1,90.0,14.8,9.2,,,60,ENE,4.8,3.0,1019.4,30.11,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 20:51:00,7.2,45.0,5.6,42.1,90.0,14.8,9.2,,,80,East,9.7,6.0,1019.6,30.11,4.5,40.1,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 21:51:00,7.2,45.0,5.6,42.1,90.0,11.1,6.9,,,0,Variable,12.9,8.0,1019.0,30.09,5.1,41.2,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 22:51:00,7.2,45.0,5.6,42.1,90.0,9.3,5.8,,,0,Variable,14.5,9.0,1018.8,30.09,5.5,41.8,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-05 23:51:00,7.8,46.0,6.7,44.1,93.0,0.0,0.0,,,0,North,4.8,3.0,1018.9,30.09,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-06 00:51:00,22.8,73.0,18.3,64.9,76.0,0.0,0.0,,,0,North,12.9,8.0,1015.3,29.99,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 01:51:00,22.2,72.0,18.3,64.9,78.0,5.6,3.5,,,40,NE,11.3,7.0,1015.6,29.99,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 02:51:00,21.1,70.0,16.7,62.1,76.0,13.0,8.1,,,70,ENE,12.9,8.0,1016.0,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 03:51:00,21.7,71.1,11.7,53.1,53.0,7.4,4.6,,,80,East,16.1,10.0,1016.3,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 04:51:00,21.7,71.1,10.0,50.0,47.0,5.6,3.5,,,50,NE,16.1,10.0,1016.7,30.03,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 05:51:00,21.1,70.0,11.1,52.0,53.0,5.6,3.5,,,0,Variable,12.9,8.0,1017.5,30.05,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 06:51:00,22.2,72.0,8.9,48.0,43.0,9.3,5.8,,,60,ENE,14.5,9.0,1018.0,30.06,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-06 07:51:00,22.8,73.0,10.0,50.0,44.0,0.0,0.0,,,0,North,14.5,9.0,1018.5,30.08,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-06 08:51:00,23.9,75.0,9.4,48.9,40.0,7.4,4.6,,,0,Variable,14.5,9.0,1018.8,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 09:51:00,25.0,77.0,8.9,48.0,36.0,11.1,6.9,,,70,ENE,14.5,9.0,1019.0,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 10:51:00,25.0,77.0,8.9,48.0,36.0,16.7,10.4,,,120,ESE,12.9,8.0,1019.0,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 11:51:00,26.1,79.0,8.9,48.0,34.0,14.8,9.2,,,70,ENE,12.9,8.0,1019.1,30.1,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 12:51:00,26.7,80.1,10.0,50.0,35.0,14.8,9.2,,,70,ENE,12.9,8.0,1019.0,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 13:51:00,26.7,80.1,10.0,50.0,35.0,9.3,5.8,,,0,Variable,12.9,8.0,1018.8,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 14:51:00,27.8,82.0,10.0,50.0,33.0,14.8,9.2,,,90,East,12.9,8.0,1018.7,30.09,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-06 15:51:00,27.2,81.0,8.9,48.0,31.0,14.8,9.2,,,60,ENE,12.9,8.0,1019.0,30.09,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-06 16:51:00,26.7,80.1,12.2,54.0,40.0,13.0,8.1,,,60,ENE,12.9,8.0,1018.7,30.09,,,26.7,80.0,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-06 17:51:00,25.6,78.1,12.2,54.0,43.0,13.0,8.1,,,150,SSE,12.9,8.0,1018.6,30.08,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 18:51:00,24.4,75.9,12.2,54.0,46.0,,,,,0,North,12.9,8.0,1019.1,30.1,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 19:51:00,23.9,75.0,11.7,53.1,46.0,,,,,0,North,12.9,8.0,1019.3,30.1,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 20:51:00,21.7,71.1,11.1,52.0,51.0,5.6,3.5,,,140,SE,14.5,9.0,1020.1,30.13,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 21:51:00,21.1,70.0,11.1,52.0,53.0,5.6,3.5,,,0,Variable,14.5,9.0,1020.6,30.14,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 22:51:00,20.0,68.0,11.1,52.0,56.0,9.3,5.8,,,0,Variable,14.5,9.0,1020.9,30.15,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-06 23:51:00,19.4,66.9,11.7,53.1,61.0,7.4,4.6,,,60,ENE,14.5,9.0,1021.2,30.16,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 00:51:00,23.3,73.9,15.6,60.1,62.0,7.4,4.6,,,0,Variable,16.1,10.0,1016.6,30.02,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 01:51:00,23.3,73.9,15.6,60.1,62.0,5.6,3.5,,,0,Variable,16.1,10.0,1016.6,30.02,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 02:51:00,22.8,73.0,13.3,55.9,55.0,0.0,0.0,,,0,North,16.1,10.0,1016.1,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 03:51:00,22.2,72.0,13.3,55.9,57.0,7.4,4.6,,,0,Variable,16.1,10.0,1016.0,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 04:51:00,21.7,71.1,13.9,57.0,61.0,5.6,3.5,,,0,Variable,16.1,10.0,1016.0,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 05:51:00,21.7,71.1,15.6,60.1,68.0,0.0,0.0,,,0,North,14.5,9.0,1016.2,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 06:51:00,22.8,73.0,17.2,63.0,71.0,0.0,0.0,,,0,North,14.5,9.0,1016.1,30.01,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 07:51:00,22.8,73.0,18.3,64.9,76.0,0.0,0.0,,,0,North,12.9,8.0,1016.0,30.01,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 08:51:00,23.9,75.0,18.9,66.0,73.0,9.3,5.8,,,170,South,12.9,8.0,1015.8,30.0,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-07 09:51:00,25.0,77.0,19.4,66.9,71.0,7.4,4.6,,,0,Variable,12.9,8.0,1015.3,29.99,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 10:51:00,25.0,77.0,19.4,66.9,71.0,11.1,6.9,,,0,Variable,12.9,8.0,1014.9,29.97,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 11:51:00,25.0,77.0,20.0,68.0,74.0,11.1,6.9,,,180,South,12.9,8.0,1014.8,29.97,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 12:36:00,25.6,78.1,20.0,68.0,71.0,9.3,5.8,,,0,Variable,14.5,9.0,1015.1,29.98,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-07 12:51:00,25.6,78.1,20.0,68.0,71.0,11.1,6.9,,,160,SSE,14.5,9.0,1014.1,29.95,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-07 13:08:00,25.6,78.1,20.0,68.0,71.0,14.8,9.2,,,180,South,14.5,9.0,1015.1,29.98,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 13:51:00,25.0,77.0,20.6,69.1,76.0,11.1,6.9,,,150,SSE,12.9,8.0,1013.8,29.94,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 14:21:00,25.0,77.0,20.6,69.1,76.0,9.3,5.8,,,0,Variable,12.9,8.0,1014.4,29.96,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 14:51:00,25.6,78.1,21.1,70.0,76.0,,,,,0,North,12.9,8.0,1012.3,29.9,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 15:51:00,23.9,75.0,21.1,70.0,84.0,,,,,0,North,6.4,4.0,1012.0,29.89,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-07 16:35:00,23.9,75.0,21.1,70.0,84.0,7.4,4.6,,,170,South,11.3,7.0,1011.7,29.88,,,,,0.0,0.0,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-07 16:51:00,23.3,73.9,21.1,70.0,87.0,,,,,0,North,11.3,7.0,1011.7,29.88,,,,,0.0,0.0,Clear,clear,0,0,0,0,0,0
2016-01-07 17:34:00,22.2,72.0,19.4,66.9,84.0,7.4,4.6,,,0,Variable,2.8,1.8,1012.4,29.9,,,,,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
2016-01-07 17:51:00,21.1,70.0,19.4,66.9,90.0,13.0,8.1,,,300,WNW,0.4,0.2,1012.8,29.91,,,,,2.0,0.08,Heavy Rain,rain,1,1,0,0,0,0
2016-01-07 18:08:00,21.1,70.0,20.0,68.0,93.0,7.4,4.6,,,0,Variable,3.2,2.0,1012.8,29.91,,,,,5.1,0.2,Light Rain,rain,0,1,0,0,0,0
2016-01-07 18:14:00,21.1,70.0,20.0,68.0,93.0,5.6,3.5,,,0,Variable,0.8,0.5,1013.1,29.92,,,,,5.1,0.2,Heavy Rain,rain,1,1,0,0,0,0
2016-01-07 18:26:00,21.7,71.1,20.6,69.1,93.0,5.6,3.5,,,0,Variable,3.2,2.0,1012.4,29.9,,,,,7.9,0.31,Light Rain,rain,0,1,0,0,0,0
2016-01-07 18:34:00,21.7,71.1,20.6,69.1,93.0,5.6,3.5,,,0,Variable,6.4,4.0,1012.1,29.89,,,,,7.9,0.31,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 18:51:00,22.2,72.0,20.6,69.1,91.0,0.0,0.0,,,0,North,6.4,4.0,1011.5,29.87,,,,,7.9,0.31,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-07 19:51:00,21.7,71.1,20.0,68.0,90.0,7.4,4.6,,,0,Variable,6.4,4.0,1011.7,29.88,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-07 20:51:00,21.1,70.0,20.0,68.0,93.0,0.0,0.0,,,0,North,9.7,6.0,1011.1,29.86,,,,,0.0,0.0,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-07 21:32:00,21.1,70.0,18.9,66.0,87.0,16.7,10.4,25.9,16.1,10,North,14.5,9.0,1012.8,29.91,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 21:51:00,20.6,69.1,19.4,66.9,93.0,5.6,3.5,,,270,West,11.3,7.0,1012.1,29.89,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-07 22:09:00,20.0,68.0,18.9,66.0,93.0,0.0,0.0,,,0,North,1.2,0.8,1014.1,29.95,,,,,0.5,0.02,Heavy Rain,rain,0,1,0,0,0,0
2016-01-07 22:25:00,19.4,66.9,18.3,64.9,93.0,0.0,0.0,,,0,North,4.0,2.5,1012.4,29.9,,,,,11.2,0.44,Light Rain,rain,0,1,0,0,0,0
2016-01-07 22:29:00,19.4,66.9,18.3,64.9,93.0,0.0,0.0,,,0,North,8.0,5.0,1012.4,29.9,,,,,11.2,0.44,Light Rain,rain,0,1,0,0,0,0
2016-01-07 22:38:00,18.9,66.0,17.8,64.0,93.0,5.6,3.5,,,260,West,14.5,9.0,1012.4,29.9,,,,,11.2,0.44,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-07 22:51:00,19.4,66.9,18.3,64.9,93.0,5.6,3.5,,,0,Variable,12.9,8.0,1011.6,29.88,,,,,11.2,0.44,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-07 23:51:00,19.4,66.9,18.3,64.9,93.0,0.0,0.0,,,0,North,6.4,4.0,1011.2,29.86,,,,,,,Clear,clear,0,0,0,0,0,0
2016-01-08 00:25:00,21.7,71.1,20.6,69.1,93.0,11.1,6.9,,,60,ENE,8.0,5.0,1018.5,30.08,,,,,0.8,0.03,Light Rain,rain,0,1,0,0,0,0
2016-01-08 00:51:00,21.7,71.1,20.0,68.0,90.0,13.0,8.1,,,50,NE,4.8,3.0,1017.3,30.04,,,,,1.3,0.05,Light Rain,rain,0,1,0,0,0,0
2016-01-08 01:51:00,21.7,71.1,20.0,68.0,90.0,11.1,6.9,,,80,East,12.9,8.0,1016.8,30.03,,,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 02:51:00,21.1,70.0,20.0,68.0,93.0,7.4,4.6,,,80,East,11.3,7.0,1016.4,30.02,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 03:31:00,21.1,70.0,19.4,66.9,90.0,,,,,0,North,14.5,9.0,1017.5,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 03:51:00,21.1,70.0,19.4,66.9,90.0,13.0,8.1,,,60,ENE,14.5,9.0,1016.6,30.02,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 04:18:00,21.1,70.0,19.4,66.9,90.0,13.0,8.1,,,80,East,14.5,9.0,1017.5,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 04:37:00,21.1,70.0,19.4,66.9,90.0,16.7,10.4,,,70,ENE,16.1,10.0,1017.8,30.06,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 04:51:00,21.1,70.0,19.4,66.9,90.0,11.1,6.9,,,0,Variable,16.1,10.0,1016.8,30.03,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 05:08:00,21.1,70.0,19.4,66.9,90.0,0.0,0.0,,,0,North,14.5,9.0,1017.8,30.06,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 05:44:00,21.1,70.0,19.4,66.9,90.0,11.1,6.9,,,0,Variable,16.1,10.0,1018.2,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 05:51:00,21.1,70.0,18.9,66.0,87.0,20.4,12.7,,,70,ENE,16.1,10.0,1017.5,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 06:34:00,21.1,70.0,18.9,66.0,87.0,14.8,9.2,,,80,East,14.5,9.0,1018.5,30.08,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 06:51:00,21.1,70.0,18.9,66.0,87.0,9.3,5.8,,,70,ENE,11.3,7.0,1018.0,30.06,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 07:51:00,21.1,70.0,18.9,66.0,87.0,13.0,8.1,,,70,ENE,11.3,7.0,1018.2,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 08:20:00,21.1,70.0,18.3,64.9,84.0,13.0,8.1,,,80,East,12.9,8.0,1018.8,30.09,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 08:51:00,21.1,70.0,18.3,64.9,84.0,14.8,9.2,,,70,ENE,14.5,9.0,1018.2,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 09:32:00,21.7,71.1,18.3,64.9,81.0,11.1,6.9,,,0,Variable,14.5,9.0,1019.2,30.1,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 09:44:00,22.2,72.0,18.3,64.9,78.0,14.8,9.2,,,50,NE,14.5,9.0,1019.2,30.1,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 09:51:00,21.7,71.1,18.3,64.9,81.0,9.3,5.8,,,80,East,14.5,9.0,1018.2,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 10:38:00,22.2,72.0,18.3,64.9,78.0,9.3,5.8,,,0,Variable,12.9,8.0,1019.2,30.1,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 10:51:00,22.8,73.0,18.9,66.0,79.0,7.4,4.6,,,0,Variable,12.9,8.0,1018.3,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 11:51:00,22.8,73.0,18.3,64.9,76.0,13.0,8.1,,,60,ENE,12.9,8.0,1018.5,30.08,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 12:51:00,22.8,73.0,18.9,66.0,79.0,7.4,4.6,,,0,Variable,12.9,8.0,1018.5,30.08,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 13:51:00,25.0,77.0,18.9,66.0,69.0,5.6,3.5,,,0,Variable,11.3,7.0,1018.0,30.06,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 14:51:00,25.6,78.1,19.4,66.9,68.0,11.1,6.9,,,70,ENE,12.9,8.0,1017.3,30.04,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-08 15:19:00,25.6,78.1,18.9,66.0,66.0,5.6,3.5,,,60,ENE,14.5,9.0,1018.2,30.07,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-08 15:51:00,25.6,78.1,18.9,66.0,66.0,5.6,3.5,,,0,Variable,14.5,9.0,1016.9,30.03,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 16:51:00,25.6,78.1,20.0,68.0,71.0,7.4,4.6,,,0,Variable,12.9,8.0,1016.3,30.01,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-08 17:28:00,25.6,78.1,20.0,68.0,71.0,5.6,3.5,,,0,Variable,12.9,8.0,1017.5,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 17:51:00,24.4,75.9,20.0,68.0,76.0,0.0,0.0,,,0,North,12.9,8.0,1016.4,30.02,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 18:08:00,23.9,75.0,19.4,66.9,76.0,0.0,0.0,,,0,North,12.9,8.0,1017.5,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 18:51:00,23.3,73.9,18.9,66.0,76.0,0.0,0.0,,,0,North,12.9,8.0,1017.0,30.04,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 19:28:00,23.3,73.9,18.9,66.0,76.0,7.4,4.6,,,0,Variable,12.9,8.0,1017.8,30.06,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 19:46:00,23.0,73.4,19.0,66.2,78.0,5.6,3.5,,,0,Variable,12.9,8.0,1018.2,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 19:51:00,23.3,73.9,18.3,64.9,73.0,0.0,0.0,,,0,North,12.9,8.0,1017.4,30.05,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 20:51:00,23.3,73.9,17.8,64.0,71.0,5.6,3.5,,,0,Variable,16.1,10.0,1018.1,30.07,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 21:51:00,23.3,73.9,17.2,63.0,68.0,0.0,0.0,,,0,North,16.1,10.0,1018.5,30.08,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-08 22:51:00,22.8,73.0,17.8,64.0,73.0,0.0,0.0,,,0,North,16.1,10.0,1017.9,30.06,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-01-08 23:51:00,22.2,72.0,16.7,62.1,71.0,5.6,3.5,,,0,Variable,16.1,10.0,1017.7,30.06,,,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-01-09 00:51:00,25.0,77.0,18.9,66.0,69.0,9.3,5.8,,,0,Variable,14.5,9.0,1011.5,29.87,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-09 01:51:00,23.3,73.9,20.0,68.0,82.0,0.0,0.0,,,0,North,14.5,9.0,1010.8,29.85,,,,,0.0,0.0,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-09 02:51:00,23.9,75.0,20.6,69.1,82.0,11.1,6.9,,,280,West,11.3,7.0,1010.5,29.84,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-09 03:51:00,23.3,73.9,20.0,68.0,82.0,7.4,4.6,,,260,West,14.5,9.0,1010.0,29.83,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-09 04:51:00,22.2,72.0,20.0,68.0,87.0,7.4,4.6,,,0,Variable,12.9,8.0,1010.0,29.83,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-01-09 05:51:00,22.2,72.0,19.4,66.9,84.0,0.0,0.0,,,0,North,12.9,8.0,1010.2,29.83,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-01-09 06:51:00,22.2,72.0,20.0,68.0,87.0,0.0,0.0,,,0,North,11.3,7.0,1010.8,29.85,,,,,0.0,0.0,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-09 07:51:00,21.7,71.1,20.0,68.0,90.0,0.0,0.0,,,0,North,6.4,4.0,1010.7,29.85,,,,,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
2016-01-09 08:51:00,21.7,71.1,20.0,68.0,90.0,0.0,0.0,,,0,North,6.4,4.0,1010.8,29.85,,,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-01-09 09:11:00,21.7,71.1,20.6,69.1,93.0,5.6,3.5,,,290,WNW,2.8,1.8,1011.7,29.88,,,,,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
2016-01-09 09:40:00,21.7,71.1,20.0,68.0,90.0,0.0,0.0,,,0,North,4.8,3.0,1012.1,29.89,,,,,1.5,0.06,Light Rain,rain,0,1,0,0,0,0
2016-01-09 09:51:00,21.7,71.1,20.0,68.0,90.0,0.0,0.0,,,0,North,6.4,4.0,1011.2,29.86,,,,,1.8,0.07,Light Rain,rain,0,1,0,0,0,0
2016-01-09 10:51:00,22.2,72.0,20.6,69.1,91.0,0.0,0.0,,,0,North,8.0,5.0,1011.1,29.86,,,,,0.0,0.0,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-09 11:51:00,22.8,73.0,20.0,68.0,84.0,7.4,4.6,,,270,West,11.3,7.0,1010.9,29.86,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-09 12:51:00,25.0,77.0,19.4,66.9,71.0,0.0,0.0,,,0,North,12.9,8.0,1010.6,29.85,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-01-09 13:51:00,25.6,78.1,18.9,66.0,66.0,0.0,0.0,,,0,North,12.9,8.0,1010.3,29.84,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-01-09 14:11:00,23.3,73.9,20.6,69.1,85.0,13.0,8.1,,,10,North,2.8,1.8,1011.1,29.86,,,,,0.3,0.01,Rain,rain,0,1,0,0,0,0
2016-01-09 14:15:00,22.8,73.0,20.6,69.1,87.0,13.0,8.1,,,360,North,0.8,0.5,1011.4,29.87,,,,,0.5,0.02,Heavy Rain,rain,1,1,0,0,0,0
